proposed_acc,proposed_f1,proposed_kappa,proposed_js,proposed_maxdiff,knn_acc,knn_f1,true_effect,imp_effect,bias,bias_pct
0.7832536673809132,0.7702394199383855,0.6363231781708527,0.021061291019283983,0.02477190228588244,0.7529256634250865,0.7455656775123621,0.07814980447297964,0.09709096264918579,0.018941158176206147,24.236987288631116
0.7713873758410765,0.7567416457878937,0.6184276553196524,0.02254167707064754,0.026194447169626184,0.7516821531560397,0.7449630198379843,0.07964155199212025,0.1009734363504072,0.02133188435828695,26.784867728842766
0.785233798195242,0.7737348283664732,0.642497646405666,0.022738856420053164,0.026439713528892406,0.7553732567678425,0.7465245825469173,0.08030125772845625,0.09669196509056277,0.016390707362106516,20.41152010038588
0.7866323907455013,0.7723829732063393,0.6380625572597002,0.020987342380571334,0.024428529382909847,0.7586760925449871,0.7486177385278587,0.0813420388465147,0.10088084335526962,0.01953880450875492,24.02054925820452
0.7805859626529298,0.7677750653779668,0.625259640828951,0.01989224346486993,0.023202197586579015,0.7572440437862202,0.7502119379039102,0.0813832971411877,0.10157331480763165,0.02019001766644396,24.808552093210647
0.7780511811023622,0.768639769658499,0.6270819918034691,0.022641952224329243,0.026439713528892406,0.7554133858267716,0.7527752724770659,0.08168386883309925,0.0997164258073662,0.01803255697426695,22.076031941033563
0.7876322213181448,0.7767975511824444,0.6428295762306746,0.020195318442238222,0.02349651721769852,0.7567127746135069,0.7498681711183633,0.08207504844730151,0.09863700236538525,0.01656195391808374,20.179036420207275
0.7872340425531915,0.7722242862145743,0.6438887157188132,0.020558929352410753,0.02379083684881783,0.7588652482269503,0.7493632743992972,0.08170114670288442,0.100898213806219,0.019197067103334575,23.496692369749606
0.7745532054435154,0.7625120826192607,0.6256338260554437,0.02058692069662723,0.02418326302364371,0.7555336940482046,0.7490143795550126,0.08036846100494782,0.09814241751280298,0.017773956507855154,22.115586494509227
0.7790100976659493,0.7668949950642497,0.6319989964855548,0.019000431856329308,0.02217207887766115,0.7593113722893561,0.7546342090718553,0.08051074181876966,0.09823815169120095,0.017727409872431293,22.018689024547605
0.7838612127964348,0.7714507355632877,0.6387866081295592,0.01830388171409201,0.021338173256156195,0.7547349992042018,0.7476818357665405,0.0843226119015508,0.10283239612687456,0.01850978422532376,21.951151426540836
0.7919856654178205,0.7790713920308425,0.6496810331275287,0.022027370144117597,0.025802020994800334,0.7633165010588043,0.7535042272548016,0.08408227062390802,0.10046412940436028,0.016381858780452258,19.483130818061216
0.7825024437927663,0.7725247515745414,0.6357424187073601,0.021709857044429876,0.02531148827626803,0.7481264255457803,0.7440793391781811,0.08183592361582803,0.10128715342254901,0.019451229806720982,23.768571242664983
0.7856914723730437,0.7742463989007694,0.6414291403242557,0.02288815822245237,0.026832139703718227,0.7607793037368253,0.753875135396047,0.08359019919066338,0.10192594983390893,0.018335750643245552,21.935287654265533
0.7788879935535858,0.7682895495381965,0.6309929415305735,0.02068042544223157,0.024281369567350136,0.7603545527800161,0.7555793386537005,0.08184315431861394,0.10040187251866434,0.018558718200050395,22.67595665704872
0.7747866053841103,0.7617526427388787,0.6236495558931621,0.020057371868888306,0.02349651721769841,0.7554169402495076,0.7479224235372416,0.07922381148018914,0.09831214362586274,0.019088332145673598,24.094185559914475
0.790284757118928,0.7780607742375024,0.6461299840408052,0.018768867596773826,0.02197586579024824,0.762646566164154,0.7525993262242615,0.08025496801406978,0.0976499209013893,0.017394952887319515,21.67461194959288
0.784633102994406,0.7744901594544067,0.6381795699594662,0.022014206759988476,0.025605807907387423,0.7537018756169793,0.7489832434945817,0.07967057431750357,0.09720973618785653,0.017539161870352954,22.014604539507644
0.7844252966997236,0.7701355991713976,0.6380748386890649,0.020665017807374435,0.024036103208084025,0.7538611607868639,0.7468168233180149,0.08470465744560329,0.1021188716665703,0.017414214220967006,20.558744638274803
0.7834613498937735,0.7708812339654275,0.6429715102919304,0.02211233158981102,0.02565486117924065,0.7589475404477856,0.7491988569206965,0.08588795572197816,0.10260797782288347,0.016720022100905313,19.467248882984848
0.780649436713055,0.7707225091920505,0.6326551156235838,0.020551687938314127,0.024036103208084025,0.7493373094764745,0.7444999126605394,0.08344664710272595,0.10124353244951459,0.017796885346788638,21.32726234629895
0.7906101750368068,0.7744089835125901,0.6453190430598412,0.02310997623901416,0.02693024624742471,0.7588745296908228,0.7526206635070326,0.0851988175045705,0.10197968879762923,0.01678087129305872,19.696131688868224
0.7849958779884584,0.7716037907860981,0.6392288761047725,0.022372714969260018,0.026243500441479495,0.7663643858202803,0.759626181300681,0.08095145946183208,0.10035815368282427,0.0194066942209922,23.973248104491915
0.7712396694214876,0.7600166222152128,0.6161836187249148,0.023946741250670263,0.02786225841263612,0.7590082644628099,0.7543745089228208,0.08215884082245933,0.10092427250505037,0.01876543168259104,22.840428972387876
0.7867671143137898,0.7752730526560376,0.6397687944457235,0.02140013467289129,0.02477190228588247,0.7525384867343596,0.7477036421136676,0.08192772723654726,0.09824453503036049,0.016316807793813226,19.91609964560867
0.7810409528471203,0.7657559030019526,0.6322431357992377,0.02208081385292284,0.025802020994800362,0.7564039810735846,0.7501887950012202,0.08120726790470617,0.09726219846865417,0.016054930563947994,19.770312409460544
